id,mesh,branch,bias_V,contact,component,reference_delta_dex,candidate_delta_dex,error_dex,pass
P1,M2,forward,0.62,Anode,hole,0.1685995794702345,0.16860002024881995,4.407785854643187e-07,True
P1,M2,forward,0.62,Cathode,total,0.2562812531918545,0.25628208442947187,8.312376173491565e-07,True
P1,M2,forward,0.62,Cathode,electron,0.28977805971880166,0.289779061059731,1.0013409293407882e-06,True
P1,M2,forward,0.62,Cathode,hole,0.16864775392229217,0.1686481970967327,4.4317444053421085e-07,True
P1,M2,forward,0.64,Anode,total,0.2562849643615679,0.25628617965461986,1.2152930519704341e-06,True
P1,M2,forward,0.64,Anode,electron,0.2898125427212679,0.28981400844995964,1.4657286917518775e-06,True
P1,M2,forward,0.64,Anode,hole,0.16860471730106455,0.1686053626977366,6.453966720498805e-07,True
P1,M2,forward,0.64,Cathode,total,0.2562849643615583,0.25628617965462114,1.2152930628506198e-06,True
P1,M2,forward,0.64,Cathode,electron,0.2897828711569583,0.2897843356610604,1.4645041020999727e-06,True
P1,M2,forward,0.64,Cathode,hole,0.16864939299820558,0.16865004004771092,6.470495053367831e-07,True
P1,M2,forward,0.66,Anode,total,0.2562893291068457,0.25629110023699964,1.7711301539269364e-06,True
P1,M2,forward,0.66,Anode,electron,0.28981615782439796,0.2898182938674083,2.136043010358968e-06,True
P1,M2,forward,0.66,Anode,hole,0.16860975039748585,0.16861069067708548,9.402795996260593e-07,True
P1,M2,forward,0.66,Cathode,total,0.256289329106858,0.2562911002369999,1.7711301419365277e-06,True
P1,M2,forward,0.66,Cathode,electron,0.28978825878742104,0.2897903938792453,2.1350918242846184e-06,True
P1,M2,forward,0.66,Cathode,hole,0.16865175737167915,0.16865269882126901,9.414495898696362e-07,True
P1,M2,forward,0.68,Anode,total,0.2562948951986716,0.2562974608375936,2.5656389219808062e-06,True
P1,M2,forward,0.68,Anode,electron,0.2898213566313551,0.28982445212636415,3.0954950090422706e-06,True
P1,M2,forward,0.68,Anode,hole,0.16861530587270981,0.16861666483900947,1.3589662996582597e-06,True
P1,M2,forward,0.68,Cathode,total,0.2562948951986816,0.2562974608375945,2.5656389129324886e-06,True
P1,M2,forward,0.68,Cathode,electron,0.28979490745120623,0.28979800209270556,3.094641499334916e-06,True
P1,M2,forward,0.68,Cathode,hole,0.16865512976386193,0.16865648965469202,1.3598908300826995e-06,True
P1,M2,forward,0.7,Anode,total,0.2563022582968556,0.25630593090877957,3.6726119239660626e-06,True
P1,M2,forward,0.7,Anode,electron,0.28982866173172683,0.28983309738698404,4.435655257206683e-06,True
P1,M2,forward,0.7,Anode,hole,0.16862202314853617,0.1686239579027062,1.9347541700409643e-06,True
P1,M2,forward,0.7,Cathode,total,0.25630225829686204,0.2563059309087809,3.6726119188590367e-06,True
P1,M2,forward,0.7,Cathode,electron,0.2898035633700988,0.28980799807754765,4.434707448819353e-06,True
P1,M2,forward,0.7,Cathode,hole,0.16865981291992554,0.16866174861066036,1.9356907348111463e-06,True
P1,M2,forward,0.72,Anode,total,0.256311881981664,0.2563170224715532,5.140489889199351e-06,True
P1,M2,forward,0.72,Anode,electron,0.2898384560438948,0.2898446775352277,6.221491332891738e-06,True
P1,M2,forward,0.72,Anode,hole,0.16863042340542084,0.16863310184234864,2.67843692780545e-06,True
P1,M2,forward,0.72,Cathode,total,0.25631188198165566,0.25631702247155413,5.140489898469713e-06,True
P1,M2,forward,0.72,Cathode,electron,0.2898148503653508,0.2898210706059676,6.2202406168054836e-06,True
P1,M2,forward,0.72,Cathode,hole,0.16866596535293885,0.16866864502565543,2.6796727165823153e-06,True
P1,M2,forward,0.74,Anode,total,0.2563236492793499,0.2563305749747603,6.925695410386901e-06,True
P1,M2,forward,0.74,Anode,electron,0.2898505205793149,0.2898589338870231,8.413307708232676e-06,True
P1,M2,forward,0.74,Anode,hole,0.16864051615111356,0.16864405370041569,3.5375493021294613e-06,True
P1,M2,forward,0.74,Cathode,total,0.25632364927935336,0.2563305749747622,6.925695408832588e-06,True
P1,M2,forward,0.74,Cathode,electron,0.28982876780787664,0.28983717941186693,8.411603990288175e-06,True
P1,M2,forward,0.74,Cathode,hole,0.1686732678831212,0.1686768071888717,3.539305750505095e-06,True
P1,M2,forward,0.76,Anode,total,0.2563363903733122,0.2563452254857824,8.835112470240158e-06,True
P1,M2,forward,0.76,Anode,electron,0.289863584786611,0.28987437858223675,1.0793795625740898e-05,True
P1,M2,forward,0.76,Anode,hole,0.1686513461070147,0.1686557200715214,4.373964506698691e-06,True
P1,M2,forward,0.76,Cathode,total,0.25633639037331485,0.2563452254857829,8.835112468075224e-06,True
P1,M2,forward,0.76,Cathode,electron,0.2898441047465737,0.2898548964309539,1.079168438022915e-05,True
P1,M2,forward,0.76,Cathode,hole,0.16868067558930722,0.16868505179561932,4.3762063121066674e-06,True
P1,M2,forward,0.78,Anode,total,0.2563482206182549,0.2563588105578555,1.058993960056931e-05,True
P1,M2,forward,0.78,Anode,electron,0.28987570354343006,0.289888734233464,1.303069003394386e-05,True
P1,M2,forward,0.78,Anode,hole,0.16866128280628817,0.16866631329206783,5.030485779655702e-06,True
P1,M2,forward,0.78,Cathode,total,0.256348220618265,0.25635881054172804,1.0589923463033557e-05,True
P1,M2,forward,0.78,Cathode,electron,0.2898587178800371,0.28987174630146983,1.3028421432748072e-05,True
P1,M2,forward,0.78,Cathode,hole,0.16868685643058834,0.168691889328733,5.032898144657905e-06,True
P1,M2,forward,0.8,Anode,total,0.25635775697916025,0.2563697549966617,1.1998017501457792e-05,True
P1,M2,forward,0.8,Anode,electron,0.2898854721785095,0.289900347605904,1.4875427394478447e-05,True
P1,M2,forward,0.8,Anode,hole,0.16866915446478659,0.16867459799416468,5.443529378090783e-06,True
P1,M2,forward,0.8,Cathode,total,0.2563577569791594,0.25636975499387815,1.1998014718739292e-05,True
P1,M2,forward,0.8,Cathode,electron,0.28987088482781453,0.28988575809510264,1.4873267288106895e-05,True
P1,M2,forward,0.8,Cathode,hole,0.16869111696143135,0.1686965627366193,5.445775187934432e-06,True
P1,M2,reverse,-0.1,Anode,total,0.09719624354749497,0.09718129154522522,1.4952002269752462e-05,True
P1,M2,reverse,-0.1,Anode,electron,0.2898045503782439,0.2898045543525755,3.974331641565243e-09,True
P1,M2,reverse,-0.1,Anode,hole,0.02433243919208492,0.024327252767796192,5.186424288729924e-06,True
P1,M2,reverse,-0.1,Cathode,total,0.09719624354748972,0.09718129175113037,1.495179635935262e-05,True
P1,M2,reverse,-0.1,Cathode,electron,0.08895453276353402,0.08893927090880942,1.5261854724599178e-05,True
P1,M2,reverse,-0.1,Cathode,hole,0.1686435063440218,0.16864351441721617,8.073194363023006e-09,True
P1,M2,reverse,-0.2,Anode,total,0.07096725646674978,0.07095472304537097,1.2533421378815857e-05,True
P1,M2,reverse,-0.2,Anode,electron,0.2898045430792372,0.2898045397037863,3.3754509187744475e-09,True
P1,M2,reverse,-0.2,Anode,hole,0.01608553163327808,0.016081960901555697,3.5707317223819535e-06,True
P1,M2,reverse,-0.2,Cathode,total,0.07096725646674658,0.07095472304678639,1.2533419960186754e-05,True
P1,M2,reverse,-0.2,Cathode,electron,0.06298807563727296,0.06297604166957409,1.2033967698873993e-05,True
P1,M2,reverse,-0.2,Cathode,hole,0.1686434459878846,0.16864344093679168,5.051092932806256e-09,True
P1,M2,reverse,-0.3,Anode,total,0.05657711267741755,0.05656652095531645,1.0591722101098433e-05,True
P1,M2,reverse,-0.3,Anode,electron,0.28980452579492355,0.28980452587308414,7.816058911203072e-11,True
P1,M2,reverse,-0.3,Anode,hole,0.01218761965974338,0.012184892175212774,2.727484530605853e-06,True
P1,M2,reverse,-0.3,Cathode,total,0.0565771126774184,0.05656652095647649,1.0591720941907634e-05,True
P1,M2,reverse,-0.3,Cathode,electron,0.0493955627370323,0.0493857210206367,9.84171639559911e-06,True
P1,M2,reverse,-0.3,Cathode,hole,0.16864337138829644,0.16864337152628486,1.3798842624090923e-10,True
P1,M2,reverse,-0.4,Anode,total,0.04748476347848441,0.047475609981216,9.153497268411803e-06,True
P1,M2,reverse,-0.4,Anode,electron,0.2898045127273278,0.2898045127400389,1.271105443123588e-11,True
P1,M2,reverse,-0.4,Anode,hole,0.009917052679322741,0.009914836214583979,2.2164647387624276e-06,True
P1,M2,reverse,-0.4,Cathode,total,0.047484763478484585,0.0474756099822416,9.153496242982062e-06,True
P1,M2,reverse,-0.4,Cathode,electron,0.041033050888327795,0.04102471806291654,8.33282541125302e-06,True
P1,M2,reverse,-0.4,Cathode,hole,0.16864330596746327,0.16864330561043409,3.570291839949391e-10,True
P1,M2,reverse,-0.5,Anode,total,0.04120038059842934,0.041192277419704305,8.10317872503713e-06,True
P1,M2,reverse,-0.5,Anode,electron,0.2898045002902912,0.289804500213283,7.700817761246981e-11,True
P1,M2,reverse,-0.5,Anode,hole,0.008426574932140838,0.008424692688606215,1.8822435346229488e-06,True
P1,M2,reverse,-0.5,Cathode,total,0.041200380598436885,0.041192277420629524,8.103177807361472e-06,True
P1,M2,reverse,-0.5,Cathode,electron,0.03535211586457242,0.035344842187901335,7.273676671082363e-06,True
P1,M2,reverse,-0.5,Cathode,hole,0.16864324333375355,0.1686432427363064,5.974471473102483e-10,True
P1,M2,reverse,-0.6,Anode,total,0.03658661121038036,0.036579241014270264,7.370196110093041e-06,True
P1,M2,reverse,-0.6,Anode,electron,0.2898044883067835,0.28980448821970844,8.707506937710718e-11,True
P1,M2,reverse,-0.6,Anode,hole,0.007370813810403241,0.007369152494037084,1.6613163661572533e-06,True
P1,M2,reverse,-0.6,Cathode,total,0.03658661121037079,0.03657924101511875,7.37019525203636e-06,True
P1,M2,reverse,-0.6,Cathode,electron,0.031231820779371477,0.03122527266604443,6.5481133270477165e-06,True
P1,M2,reverse,-0.6,Cathode,hole,0.16864318326166589,0.16864318253789118,7.237747068344902e-10,True
P1,M2,reverse,-0.7,Anode,total,0.03304887850500431,0.03304195399535812,6.924509646191734e-06,True
P1,M2,reverse,-0.7,Anode,electron,0.28980447683627736,0.2898044766988628,1.374145797150561e-10,True
P1,M2,reverse,-0.7,Anode,hole,0.006582379168935243,0.006580853452031332,1.5257169039108523e-06,True
P1,M2,reverse,-0.7,Cathode,total,0.03304887850502075,0.033041953996143396,6.924508877355351e-06,True
P1,M2,reverse,-0.7,Cathode,electron,0.02810097484835112,0.028094870812987425,6.104035363694443e-06,True
P1,M2,reverse,-0.7,Cathode,hole,0.16864312568734402,0.16864312471239196,9.749520635260467e-10,True
P1,M2,reverse,-0.8,Anode,total,0.03024570702152071,0.030238945051102348,6.761970418361213e-06,True
P1,M2,reverse,-0.8,Anode,electron,0.2898044657921909,0.289804465599984,1.9220686153786914e-10,True
P1,M2,reverse,-0.8,Anode,hole,0.0059702228849106516,0.005968759386367329,1.463498543322235e-06,True
P1,M2,reverse,-0.8,Cathode,total,0.030245707021513784,0.030238945051837034,6.76196967674958e-06,True
P1,M2,reverse,-0.8,Cathode,electron,0.02563757725848971,0.0256316533665222,5.923891967511696e-06,True
P1,M2,reverse,-0.8,Cathode,hole,0.16864307025413852,0.1686430690047243,1.2494142109797934e-09,True
P1,M2,reverse,-0.9,Anode,total,0.027966849016752896,0.027959957713498695,6.891303254201453e-06,True
P1,M2,reverse,-0.9,Anode,electron,0.28980445512826203,0.28980445487961465,2.486473804630407e-10,True
P1,M2,reverse,-0.9,Anode,hole,0.0054805432730671705,0.005479073158569676,1.4701144974947622e-06,True
P1,M2,reverse,-0.9,Cathode,total,0.027966849016752532,0.027959957714188598,6.891302563934165e-06,True
P1,M2,reverse,-0.9,Cathode,electron,0.023646160645444832,0.02364015375800907,6.006887435763136e-06,True
P1,M2,reverse,-0.9,Cathode,hole,0.16864301672913565,0.16864301519691452,1.5322211277535303e-09,True
P1,M2,reverse,-1.0,Anode,total,0.0260756835806218,0.026068361485413426,7.322095208373014e-06,True
P1,M2,reverse,-1.0,Anode,electron,0.28980444480378637,0.2898044445003463,3.0344005086391235e-10,True
P1,M2,reverse,-1.0,Anode,hole,0.005079488943943209,0.005077945425204248,1.5435187389611915e-06,True
P1,M2,reverse,-1.0,Cathode,total,0.026075683580626886,0.02606836148606929,7.322094557594971e-06,True
P1,M2,reverse,-1.0,Cathode,electron,0.022001121861123768,0.021994766026659444,6.355834464323584e-06,True
P1,M2,reverse,-1.0,Cathode,hole,0.16864296490818834,0.16864296310103577,1.807152566479786e-09,True
P1,M3,forward,0.02,Anode,total,0.16663898766715673,0.16658227599954162,5.671166761511692e-05,True
P1,M3,forward,0.02,Anode,electron,0.28982779557856225,0.2898045732660567,2.322231250556639e-05,True
P1,M3,forward,0.02,Anode,hole,0.05738884405938031,0.05734572473294804,4.311932643226435e-05,True
P1,M3,forward,0.02,Cathode,total,0.16663898766715687,0.16658221667052295,5.677099663392582e-05,True
P1,M3,forward,0.02,Cathode,electron,0.16620070793854289,0.16613667010451724,6.403783402564311e-05,True
P1,M3,forward,0.02,Cathode,hole,0.1686656909639251,0.16864360919960128,2.2081764323833575e-05,True
P1,M3,forward,0.04,Anode,total,0.18155019548721607,0.18153679757744354,1.3397909772533412e-05,True
P1,M3,forward,0.04,Anode,electron,0.2898045201747231,0.2898045765684764,5.639375333377217e-08,True
P1,M3,forward,0.04,Anode,hole,0.0679366331687238,0.06792650289267839,1.013027604540584e-05,True
P1,M3,forward,0.04,Cathode,total,0.1815501954872228,0.18153679179629365,1.3403690929142398e-05,True
P1,M3,forward,0.04,Cathode,electron,0.1846553069197546,0.18463837762950094,1.6929290253653306e-05,True
P1,M3,forward,0.04,Cathode,hole,0.1686435270087155,0.16864362570356306,9.86948475723004e-08,True
P1,M3,forward,0.06,Anode,total,0.19597121101528342,0.19595949457892328,1.1716436360137417e-05,True
P1,M3,forward,0.06,Anode,electron,0.28980470449907714,0.28980457992737657,1.2457170056601186e-07,True
P1,M3,forward,0.06,Anode,hole,0.0800197732299644,0.08000921951544764,1.055371451676168e-05,True
P1,M3,forward,0.06,Cathode,total,0.195971211015279,0.19595942627187443,1.1784743404574805e-05,True
P1,M3,forward,0.06,Cathode,electron,0.20321903923174053,0.203203577294334,1.5461937406535675e-05,True
P1,M3,forward,0.06,Cathode,hole,0.16864358027036222,0.16864364245120714,6.21808449174921e-08,True
P1,M3,forward,0.08,Anode,total,0.20908318693917632,0.20907361377790656,9.573161269760266e-06,True
P1,M3,forward,0.08,Anode,electron,0.2898046630876156,0.2898045833644102,7.972320542615208e-08,True
P1,M3,forward,0.08,Anode,hole,0.09306913291706269,0.09305855320500933,1.0579712053357393e-05,True
P1,M3,forward,0.08,Cathode,total,0.209083186939188,0.20907330639089988,9.880548288127011e-06,True
P1,M3,forward,0.08,Cathode,electron,0.22075519975976385,0.22074181428178008,1.3385477983768324e-05,True
P1,M3,forward,0.08,Cathode,hole,0.1686437459858293,0.16864365947380536,8.651202393350488e-08,True
P1,M3,forward,0.1,Anode,total,0.22034973223843826,0.22034292056664206,6.8116717961974604e-06,True
P1,M3,forward,0.1,Anode,electron,0.2898046604876105,0.2898045868945055,7.359310499888139e-08,True
P1,M3,forward,0.1,Anode,hole,0.10630101398941019,0.10629108927092276,9.924718487430706e-06,True
P1,M3,forward,0.1,Cathode,total,0.22034973223844118,0.2203417529961004,7.979242340777626e-06,True
P1,M3,forward,0.1,Cathode,electron,0.23635667884317735,0.23634555782958877,1.1121013588577533e-05,True
P1,M3,forward,0.1,Cathode,hole,0.16864364525452455,0.1686436767434119,3.148888735871047e-08,True
P1,M3,forward,0.12,Anode,total,0.22955543580020124,0.22955208381716855,3.3519830326955713e-06,True
P1,M3,forward,0.12,Anode,electron,0.28980441256560835,0.28980459050684765,1.7794123929881778e-07,True
P1,M3,forward,0.12,Anode,hole,0.11886876513579821,0.11885968344754157,9.081688256640241e-06,True
P1,M3,forward,0.12,Cathode,total,0.22955543580020926,0.22954929880756797,6.136992641292416e-06,True
P1,M3,forward,0.12,Cathode,electron,0.24949200980195613,0.24948335331391375,8.656488042380062e-06,True
P1,M3,forward,0.12,Cathode,hole,0.16864394536315888,0.16864369422821854,2.5113494034334494e-07,True
P1,M3,forward,0.14,Anode,total,0.23676794979308452,0.2367679812414802,3.14483956931344e-08,True
P1,M3,forward,0.14,Anode,electron,0.2898046403121769,0.2898045941915051,4.6120671781668676e-08,True
P1,M3,forward,0.14,Anode,hole,0.13007696035852934,0.13006942508979763,7.5352687317065126e-06,True
P1,M3,forward,0.14,Cathode,total,0.23676794979309812,0.23676327133333175,4.678459766371823e-06,True
P1,M3,forward,0.14,Cathode,electron,0.26003938446401875,0.2600325505508237,6.833913195058994e-06,True
P1,M3,forward,0.14,Cathode,hole,0.16864369134870383,0.16864371206463669,2.071593285801754e-08,True
P1,M3,forward,0.16,Anode,total,0.24223346746263985,0.2422366857459988,3.218283358946694e-06,True
P1,M3,forward,0.16,Anode,electron,0.2898045109051981,0.289804597941186,8.703598791681699e-08,True
P1,M3,forward,0.16,Anode,hole,0.13952365015455062,0.1395174165529409,6.233601609728634e-06,True
P1,M3,forward,0.16,Cathode,total,0.24223346746261573,0.24223009425762848,3.3732049872503556e-06,True
P1,M3,forward,0.16,Cathode,electron,0.2681878178592919,0.2681828102353518,5.007623940123107e-06,True
P1,M3,forward,0.16,Cathode,hole,0.16864386180481605,0.16864373027437926,1.3153043679214882e-07,True
P1,M3,forward,0.18,Anode,total,0.24627179460858792,0.24627695325231322,5.158643725300394e-06,True
P1,M3,forward,0.18,Anode,electron,0.28980451736812884,0.2898046017519607,8.438383186648579e-08,True
P1,M3,forward,0.18,Anode,hole,0.14711315322617316,0.14710828314844074,4.8700777324217626e-06,True
P1,M3,forward,0.18,Cathode,total,0.24627179460859147,0.24626936679496658,2.4278136248889748e-06,True
P1,M3,forward,0.18,Cathode,electron,0.27429762522485457,0.2742939713525309,3.653872323650109e-06,True
P1,M3,forward,0.18,Cathode,hole,0.16864385711106722,0.16864374882668706,1.082843801569755e-07,True
P1,M3,forward,0.2,Anode,total,0.24920068033207984,0.24920646294439203,5.782612312182911e-06,True
P1,M3,forward,0.2,Anode,electron,0.28980460653228785,0.28980460574750455,7.847832939056332e-10,True
P1,M3,forward,0.2,Anode,hole,0.15298031939330203,0.15297670448207856,3.614911223470685e-06,True
P1,M3,forward,0.2,Cathode,total,0.2492006803320438,0.24919892428802573,1.7560440180586223e-06,True
P1,M3,forward,0.2,Cathode,electron,0.27877744903991947,0.2787747520404539,2.6969994655900997e-06,True
P1,M3,forward,0.2,Cathode,hole,0.16864377040480094,0.16864376776966986,2.6351310855599053e-09,True
P1,M3,forward,0.22,Anode,total,0.25129686257137435,0.25121866532684006,7.819724453428378e-05,True
P1,M3,forward,0.22,Anode,electron,0.28980454886158863,0.2896909315911449,0.00011361727044373326,True
P1,M3,forward,0.22,Anode,hole,0.15738356454080044,0.1573808490325748,2.7155082256424823e-06,True
